split_file,scenario,type,class,train_ratio,val_ratio,test_ratio
S3_seed_3.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.0,0.06451612903225806,0.0273972602739726
S3_seed_3.pkl,original,Source,Ferroalloy smelting,0.0,0.016129032258064516,0.0273972602739726
S3_seed_3.pkl,original,Source,Electronic components and electronic special materials,0.0,0.04838709677419355,0.0
S3_seed_3.pkl,original,Source,Battery manufacturing,0.0,0.04838709677419355,0.0273972602739726
S3_seed_3.pkl,original,Source,Steelmaking,0.0,0.016129032258064516,0.0
S3_seed_3.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.0,0.016129032258064516,0.0273972602739726
S3_seed_3.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.0,0.016129032258064516,0.0
S3_seed_3.pkl,original,Source,Unspecified,0.0,0.06451612903225806,0.1095890410958904
S3_seed_3.pkl,original,Source,Refined petroleum products manufacturing,0.0,0.04838709677419355,0.0136986301369863
S3_seed_3.pkl,original,Source,Noble metal smelting,0.0,0.0,0.0136986301369863
S3_seed_3.pkl,original,Source,Noble metal acquisition,0.0,0.0,0.0136986301369863
S3_seed_3.pkl,S3,Source,Veterinary drug manufacturing,0.014941302027748132,0.01694915254237288,0.014423076923076924
S3_seed_3.pkl,S3,Source,Wood processing,0.014941302027748132,0.014124293785310734,0.014423076923076924
S3_seed_3.pkl,S3,Source,Metal surface treatment and heat treatment processing,0.15474919957310565,0.1440677966101695,0.15144230769230768
S3_seed_3.pkl,S3,Source,"Coatings, printing ink, paint and similar products manufacture",0.03415154749199573,0.03389830508474576,0.03365384615384615
S3_seed_3.pkl,S3,Source,"Explosives, fire and fireworks product manufacturing",0.0021344717182497333,0.005649717514124294,0.002403846153846154
S3_seed_3.pkl,S3,Source,Environmental governance industry,0.051227321237993596,0.05084745762711865,0.04567307692307692
S3_seed_3.pkl,S3,Source,Basic chemical raw materials manufacturing,0.21771611526147278,0.2062146892655367,0.22115384615384615
S3_seed_3.pkl,S3,Source,Fur tanning and products processing,0.007470651013874066,0.00847457627118644,0.009615384615384616
S3_seed_3.pkl,S3,Source,Ferroalloy smelting,0.017075773745997867,0.01694915254237288,0.016826923076923076
S3_seed_3.pkl,S3,Source,Electronic components and electronic special materials,0.012806830309498399,0.014124293785310734,0.014423076923076924
S3_seed_3.pkl,S3,Source,Glass manufacturing,0.014941302027748132,0.01694915254237288,0.014423076923076924
S3_seed_3.pkl,S3,Source,Battery manufacturing,0.029882604055496264,0.025423728813559324,0.028846153846153848
S3_seed_3.pkl,S3,Source,Steelmaking,0.005336179295624333,0.00847457627118644,0.007211538461538462
S3_seed_3.pkl,S3,Source,Unspecified,0.06830309498399147,0.07344632768361582,0.06971153846153846
S3_seed_3.pkl,S3,Source,Gas drilling,0.008537886872998933,0.011299435028248588,0.01201923076923077
S3_seed_3.pkl,S3,Source,Commonly used non-ferrous metal acquisition,0.022411953041622197,0.022598870056497175,0.021634615384615384
S3_seed_3.pkl,S3,Source,Noble metal smelting,0.004268943436499467,0.005649717514124294,0.007211538461538462
S3_seed_3.pkl,S3,Source,Synthetic materials manufacturing,0.008537886872998933,0.011299435028248588,0.014423076923076924
S3_seed_3.pkl,S3,Source,Commonly used non-ferrous metal smelting,0.2390608324439701,0.23163841807909605,0.22355769230769232
S3_seed_3.pkl,S3,Source,Lighting appliance manufacturing,0.0032017075773745998,0.005649717514124294,0.004807692307692308
S3_seed_3.pkl,S3,Source,Universal instruments manufacturing,0.0021344717182497333,0.005649717514124294,0.002403846153846154
S3_seed_3.pkl,S3,Source,Arts and crafts and etiquette supplies manufacturing,0.008537886872998933,0.011299435028248588,0.009615384615384616
S3_seed_3.pkl,S3,Source,Noble metal acquisition,0.007470651013874066,0.00847457627118644,0.007211538461538462
S3_seed_3.pkl,S3,Source,Rare and rare earth metals smelting,0.016008537886873,0.01694915254237288,0.016826923076923076
S3_seed_3.pkl,S3,Source,Refined petroleum products manufacturing,0.03415154749199573,0.03389830508474576,0.036057692307692304
S3_seed_4.pkl,original,Source,Glass manufacturing,0.011764705882352941,0.0,0.01818181818181818
S3_seed_4.pkl,original,Source,Noble metal smelting,0.011764705882352941,0.0,0.0
S3_seed_4.pkl,original,Source,Synthetic materials manufacturing,0.023529411764705882,0.05263157894736842,0.0
S3_seed_4.pkl,original,Source,Veterinary drug manufacturing,0.023529411764705882,0.0,0.01818181818181818
S3_seed_4.pkl,original,Source,Wood processing,0.023529411764705882,0.0,0.0
S3_seed_4.pkl,original,Source,Metal surface treatment and heat treatment processing,0.11764705882352941,0.15789473684210525,0.21818181818181817
S3_seed_4.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.023529411764705882,0.05263157894736842,0.05454545454545454
S3_seed_4.pkl,original,Source,Environmental governance industry,0.03529411764705882,0.0,0.03636363636363636
S3_seed_4.pkl,original,Source,Basic chemical raw materials manufacturing,0.2,0.2631578947368421,0.32727272727272727
S3_seed_4.pkl,original,Source,Fur tanning and products processing,0.011764705882352941,0.0,0.01818181818181818
S3_seed_4.pkl,original,Source,Ferroalloy smelting,0.023529411764705882,0.0,0.01818181818181818
S3_seed_4.pkl,original,Source,Electronic components and electronic special materials,0.011764705882352941,0.05263157894736842,0.01818181818181818
S3_seed_4.pkl,original,Source,Steelmaking,0.011764705882352941,0.0,0.0
S3_seed_4.pkl,original,Source,Gas drilling,0.011764705882352941,0.0,0.01818181818181818
S3_seed_4.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.03529411764705882,0.0,0.0
S3_seed_4.pkl,original,Source,Commonly used non-ferrous metal smelting,0.29411764705882354,0.05263157894736842,0.07272727272727272
S3_seed_4.pkl,original,Source,Unspecified,0.058823529411764705,0.2631578947368421,0.03636363636363636
S3_seed_4.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.011764705882352941,0.0,0.0
S3_seed_4.pkl,original,Source,Battery manufacturing,0.011764705882352941,0.0,0.07272727272727272
S3_seed_4.pkl,original,Source,Rare and rare earth metals smelting,0.011764705882352941,0.0,0.01818181818181818
S3_seed_4.pkl,original,Source,Refined petroleum products manufacturing,0.03529411764705882,0.0,0.01818181818181818
S3_seed_4.pkl,original,Source,Lighting appliance manufacturing,0.0,0.05263157894736842,0.0
S3_seed_4.pkl,original,Source,Universal instruments manufacturing,0.0,0.05263157894736842,0.0
S3_seed_4.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.0,0.01818181818181818
S3_seed_4.pkl,original,Source,Noble metal acquisition,0.0,0.0,0.01818181818181818
S3_seed_4.pkl,S3,Source,Veterinary drug manufacturing,0.013859275053304905,0.017045454545454544,0.016786570743405275
S3_seed_4.pkl,S3,Source,Wood processing,0.013859275053304905,0.017045454545454544,0.014388489208633094
S3_seed_4.pkl,S3,Source,Metal surface treatment and heat treatment processing,0.15458422174840086,0.14204545454545456,0.15347721822541965
S3_seed_4.pkl,S3,Source,"Coatings, printing ink, paint and similar products manufacture",0.03411513859275053,0.03409090909090909,0.03357314148681055
S3_seed_4.pkl,S3,Source,"Explosives, fire and fireworks product manufacturing",0.0021321961620469083,0.005681818181818182,0.002398081534772182
S3_seed_4.pkl,S3,Source,Environmental governance industry,0.0511727078891258,0.048295454545454544,0.047961630695443645
S3_seed_4.pkl,S3,Source,Basic chemical raw materials manufacturing,0.21748400852878466,0.20738636363636365,0.22062350119904076
S3_seed_4.pkl,S3,Source,Fur tanning and products processing,0.007462686567164179,0.008522727272727272,0.009592326139088728
S3_seed_4.pkl,S3,Source,Ferroalloy smelting,0.015991471215351813,0.017045454545454544,0.019184652278177457
S3_seed_4.pkl,S3,Source,Electronic components and electronic special materials,0.01279317697228145,0.011363636363636364,0.016786570743405275
S3_seed_4.pkl,S3,Source,Glass manufacturing,0.014925373134328358,0.017045454545454544,0.014388489208633094
S3_seed_4.pkl,S3,Source,Battery manufacturing,0.02771855010660981,0.028409090909090908,0.03117505995203837
S3_seed_4.pkl,S3,Source,Steelmaking,0.005330490405117271,0.008522727272727272,0.007194244604316547
